job_id,submit_time,wait_time,runtime,allocated_CPUs,avg_CPU_time_used,used_memory,requested_CPUs,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time_from_preceding_job,CPU_time,start_time,end_time,num_running_jobs,running_job_requested_CPUs,running_job_requested_CPU_time,running_job_requested_wallclock_limit,running_job_nodes_assigned,running_job_mean_CPUs,running_job_mean_CPU_time,running_job_mean_wallclock_limit,elapsed_runtime_total,elapsed_runtime_mean,num_waiting_jobs,waiting_job_requested_CPUs,waiting_job_requested_CPU_time,waiting_job_requested_wallclock_limit,waiting_job_mean_CPUs,waiting_job_mean_CPU_time,waiting_job_mean_wallclock_limit,elapsed_waiting_time_total,elapsed_waiting_time_mean,should_wait_runtime_predicted,should_wait_runtime_actual,should_wait_runtime_predicted_5,should_wait_runtime_predicted_10,should_wait_runtime_predicted_15,should_wait_runtime_predicted_30,should_wait_runtime_predicted_60
5640,20445413,881,465,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20446294,20446759,37,66560,2197893120,858120,,1798.918919,59402516.76,23192.43243,267049,7217.540541,55,273712,8832015360,1393560,4976.581818,160582097.5,25337.45455,4321411,78571.10909,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5641,20445423,1017,443,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20446440,20446883,37,66560,2197893120,858120,,1798.918919,59402516.76,23192.43243,267419,7227.540541,56,273968,8834457600,1403100,4892.285714,157758171.4,25055.35714,4321971,77178.05357,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5642,20445433,1031,452,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20446464,20446916,37,66560,2197893120,858120,,1798.918919,59402516.76,23192.43243,267789,7237.540541,57,274224,8836899840,1412640,4810.947368,155033330.5,24783.15789,4322541,75834.05263,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5643,20445503,19,233,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20445522,20445755,37,66560,2197893120,858120,,1798.918919,59402516.76,23192.43243,270379,7307.540541,58,274480,8839342080,1422180,4732.413793,152402449.7,24520.34483,4326601,74596.56897,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5644,20445697,7,220,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20445704,20445924,38,66624,2197950720,859020,,1753.263158,57840808.42,22605.78947,275452,7248.736842,57,272432,8817223680,1411380,4779.508772,154688134.7,24761.05263,4335785,76066.40351,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5645,20445779,767,684,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20446546,20447230,38,66624,2197950720,859020,,1753.263158,57840808.42,22605.78947,278386,7325.947368,57,272432,8817223680,1411380,4779.508772,154688134.7,24761.05263,4340459,76148.40351,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5646,20445790,799,665,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20446589,20447254,38,66624,2203633920,881220,,1753.263158,57990366.32,23190,278140,7319.473684,57,272432,8811540480,1389180,4779.508772,154588429.5,24371.57895,4340365,76146.75439,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5647,20445852,761,2867,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20446613,20449480,37,66368,2201191680,871680,,1793.72973,59491667.03,23558.91892,278771,7534.351351,58,272688,8813829120,1398120,4701.517241,151962571,24105.51724,4343961,74895.87931,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5648,20445871,24,198,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20445895,20446093,38,66624,2209163520,902820,,1753.263158,58135882.11,23758.42105,279477,7354.657895,58,272688,8808145920,1375920,4701.517241,151864584.8,23722.75862,4344280,74901.37931,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5649,20445959,670,2885,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20446629,20449514,37,66368,2206874880,893880,,1793.72973,59645267.03,24158.91892,281284,7602.27027,57,272432,8800174080,1344780,4779.508772,154389018.9,23592.63158,4348504,76289.54386,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5650,20445986,788,2866,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20446774,20449640,38,66624,2209317120,903420,,1753.263158,58139924.21,23774.21053,282290,7428.684211,57,272432,8805703680,1366380,4779.508772,154486029.5,23971.57895,4349486,76306.77193,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5651,20446150,12,212,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20446162,20446374,37,66560,2209259520,902520,,1798.918919,59709716.76,24392.43243,288267,7791,58,272688,8807992320,1375320,4701.517241,151861936.6,23712.41379,4358998,75155.13793,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5652,20446323,12,209,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20446335,20446544,37,66112,2203787520,892620,,1786.810811,59561824.86,24124.86486,284999,7702.675676,57,272432,8805550080,1365780,4779.508772,154483334.7,23961.05263,4368122,76633.7193,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5653,20446368,20,8353,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20446388,20454741,38,66176,2203845120,893520,,1741.473684,57995924.21,23513.68421,286697,7544.657895,57,272432,8805550080,1365780,4779.508772,154483334.7,23961.05263,4370687,76678.7193,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5654,20446370,527,458,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20446897,20447355,38,66176,2203845120,893520,,1741.473684,57995924.21,23513.68421,286773,7546.657895,58,272944,8811079680,1376580,4705.931034,151915166.9,23734.13793,4370803,75358.67241,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5655,20446380,542,455,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20446922,20447377,37,66112,2203787520,892620,,1786.810811,59561824.86,24124.86486,286935,7755,59,273200,8813521920,1386120,4630.508475,149381727.5,23493.55932,4371393,74091.40678,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5656,20446391,574,449,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20446965,20447414,38,66624,2209317120,903420,,1753.263158,58139924.21,23774.21053,287345,7561.710526,59,272944,8810434560,1384860,4626.169492,149329399.3,23472.20339,4372030,74102.20339,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5657,20446435,794,1699,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20447229,20448928,36,66112,2198903040,862740,,1836.444444,61080640,23965,287911,7997.527778,60,273200,8812876800,1394400,4553.333333,146881280,23240,4374670,72911.16667,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5658,20446455,827,2855,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20447282,20450137,37,66368,2201345280,872280,,1793.72973,59495818.38,23575.13514,288646,7801.243243,60,273200,8812876800,1394400,4553.333333,146881280,23240,4374858,72914.3,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5659,20446494,12,197,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20446506,20446703,38,66624,2203787520,881820,,1753.263158,57994408.42,23205.78947,290119,7634.710526,60,273200,8818406400,1416000,4553.333333,146973440,23600,4376176,72936.26667,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5660,20446587,790,2887,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20447377,20450264,38,66624,2198104320,859620,,1753.263158,57844850.53,22621.57895,292804,7705.368421,59,272944,8816117760,1407060,4626.169492,149425724.7,23848.47458,4380948,74253.35593,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5661,20446597,806,2883,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20447403,20450286,37,66368,2189978880,827880,,1793.72973,59188618.38,22375.13514,290802,7859.513514,59,272944,8821800960,1429260,4626.169492,149522050.2,24224.74576,4380741,74249.84746,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5662,20446656,17,209,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20446673,20446882,38,66624,2197797120,858420,,1753.263158,57836766.32,22590,291295,7665.657895,58,272688,8819512320,1420320,4701.517241,152060557.2,24488.27586,4382780,75565.17241,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5663,20446808,610,1703,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20447418,20449121,38,66624,2197643520,857820,,1753.263158,57832724.21,22574.21053,296424,7800.631579,57,272432,8817223680,1411380,4779.508772,154688134.7,24761.05263,4390774,77031.12281,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5664,20446839,18,217,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20446857,20447074,38,66624,2197643520,857820,,1753.263158,57832724.21,22574.21053,297602,7831.631579,58,272688,8819665920,1420920,4701.517241,152063205.5,24498.62069,4392572,75734,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5665,20446940,2016,1692,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20448956,20450648,38,66624,2197643520,857820,,1753.263158,57832724.21,22574.21053,300341,7903.710526,56,272176,8814781440,1401840,4860.285714,157406811.4,25032.85714,4397300,78523.21429,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5666,20446952,2176,1704,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20449128,20450832,38,66624,2197643520,857820,,1753.263158,57832724.21,22574.21053,300797,7915.710526,57,272432,8817223680,1411380,4779.508772,154688134.7,24761.05263,4397984,77157.61404,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5667,20447023,15,205,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20447038,20447243,38,66624,2197643520,857820,,1753.263158,57832724.21,22574.21053,301800,7942.105263,57,272432,8817223680,1411380,4779.508772,154688134.7,24761.05263,4401470,77218.77193,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5668,20447051,2465,438,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20449516,20449954,39,66688,2197701120,858720,,1709.948718,56351310.77,22018.46154,302877,7766.076923,57,272432,8817223680,1411380,4779.508772,154688134.7,24761.05263,4403066,77246.77193,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5669,20447062,2483,442,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20449545,20449987,39,66688,2197701120,858720,,1709.948718,56351310.77,22018.46154,303306,7777.076923,58,272688,8819665920,1420920,4701.517241,152063205.5,24498.62069,4403704,75925.93103,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5670,20447072,2608,446,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20449680,20450126,39,66688,2197701120,858720,,1709.948718,56351310.77,22018.46154,303696,7787.076923,59,272944,8822108160,1430460,4626.169492,149527256.9,24245.08475,4404294,74649.05085,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5671,20447185,17,493,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20447202,20447695,38,66624,2197643520,857820,,1753.263158,57832724.21,22574.21053,307775,8099.342105,60,273200,8824550400,1440000,4553.333333,147075840,24000,4411074,73517.9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5672,20447297,2683,2871,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20449980,20452851,38,66624,2203480320,880620,,1753.263158,57986324.21,23174.21053,310491,8170.815789,58,272688,8814136320,1399320,4701.517241,151967867.6,24126.2069,4416090,76139.48276,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5673,20447306,2689,2913,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20449995,20452908,38,66624,2203480320,880620,,1753.263158,57986324.21,23174.21053,310833,8179.815789,59,272944,8816424960,1408260,4626.169492,149430931.5,23868.81356,4416621,74857.98305,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5674,20447367,13,203,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20447380,20447583,37,66368,2201038080,871080,,1793.72973,59487515.68,23542.7027,312681,8450.837838,60,273200,8818713600,1417200,4553.333333,146978560,23620,4420281,73671.35,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5675,20447402,2754,1688,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20450156,20451844,38,66432,2206625280,893580,,1748.210526,58069086.32,23515.26316,313543,8251.131579,59,272944,8810741760,1386060,4626.169492,149334606.1,23492.54237,4421566,74941.79661,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5676,20447414,2756,1707,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20450170,20451877,38,66432,2212154880,915180,,1748.210526,58214602.11,24083.68421,313561,8251.605263,59,272944,8805212160,1364460,4626.169492,149240884.1,23126.44068,4421469,74940.15254,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5677,20447423,2860,1684,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20450283,20451967,39,66688,2214597120,924720,,1709.948718,56784541.54,23710.76923,313908,8048.923077,59,272944,8805212160,1364460,4626.169492,149240884.1,23126.44068,4421394,74938.88136,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5678,20447529,15,219,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20447544,20447763,38,66176,2209067520,913920,,1741.473684,58133355.79,24050.52632,310086,8160.157895,60,273200,8807654400,1374000,4553.333333,146794240,22900,4427754,73795.9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5679,20447583,14,8356,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20447597,20455953,38,66176,2209067520,913920,,1741.473684,58133355.79,24050.52632,311974,8209.842105,60,273200,8807654400,1374000,4553.333333,146794240,22900,4430994,73849.9,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5680,20447712,10,210,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20447722,20447932,38,66624,2214539520,923820,,1753.263158,58277355.79,24311.05263,316481,8328.447368,60,273200,8807654400,1374000,4553.333333,146794240,22900,4438734,73978.9,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5681,20447884,11,206,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20447895,20448101,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,312498,8445.891892,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4444847,75336.38983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5682,20447949,17,8338,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20447966,20456304,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,314730,8506.216216,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4448682,75401.38983,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5683,20448056,28,219,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20448084,20448303,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,310775,8399.324324,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4454995,75508.38983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5684,20448072,36,8542,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20448108,20456650,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,311367,8415.324324,60,271216,8785593600,1364100,4520.266667,146426560,22735,4455955,74265.91667,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5685,20448249,5,205,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20448254,20448459,38,66624,2214539520,923820,,1753.263158,58277355.79,24311.05263,317868,8364.947368,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4466382,75701.38983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5686,20448411,16,210,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20448427,20448637,38,66624,2214539520,923820,,1753.263158,58277355.79,24311.05263,323854,8522.473684,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4475940,75863.38983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5687,20448561,21,8369,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20448582,20456951,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,321238,8682.108108,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4484790,76013.38983,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5688,20448587,11,229,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20448598,20448827,38,66624,2214539520,923820,,1753.263158,58277355.79,24311.05263,322205,8479.078947,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4486324,76039.38983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5689,20448778,7,202,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20448785,20448987,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,321053,8677.108108,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4497593,76230.38983,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5690,20448807,16,8387,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20448823,20457210,37,65664,2203537920,903120,,1774.702703,59555078.92,24408.64865,314007,8486.675676,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4499304,76259.38983,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5691,20448931,12,8446,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20448943,20457389,36,65856,2206567680,903480,,1829.333333,61293546.67,25096.66667,316668,8796.333333,59,271152,8785536000,1363200,4595.79661,148907389.8,23105.08475,4506620,76383.38983,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5692,20448940,18,254,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20448958,20449212,36,65856,2206567680,903480,,1829.333333,61293546.67,25096.66667,316992,8805.333333,60,271664,8791065600,1374000,4527.733333,146517760,22900,4507160,75119.33333,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5693,20449055,18,8743,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20449073,20457816,37,66112,2209009920,913020,,1786.810811,59702970.81,24676.21622,312903,8456.837838,58,270896,8783093760,1353660,4670.62069,151432651,23338.96552,4511821,77790.01724,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5694,20449152,17,221,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20449169,20449390,38,66624,2214539520,923820,,1753.263158,58277355.79,24311.05263,314861,8285.815789,57,270640,8780651520,1344120,4748.070175,154046517.9,23581.05263,4515247,79214.85965,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5695,20449337,6,218,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20449343,20449561,38,66624,2214539520,923820,,1753.263158,58277355.79,24311.05263,321680,8465.263158,57,270640,8780651520,1344120,4748.070175,154046517.9,23581.05263,4525792,79399.85965,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5696,20449508,10,200,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20449518,20449718,36,65856,2206721280,904080,,1829.333333,61297813.33,25113.33333,316775,8799.305556,57,270640,8780651520,1344120,4748.070175,154046517.9,23581.05263,4535539,79570.85965,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5697,20449542,6,8470,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20449548,20458018,37,65920,2201249280,883380,,1781.621622,59493223.78,23875.13514,315136,8517.189189,56,270384,8778209280,1334580,4828.285714,156753737.1,23831.78571,4534986,80981.89286,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5698,20449669,13,478,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20449682,20450160,37,66368,2206874880,893880,,1793.72973,59645267.03,24158.91892,316859,8563.756757,55,270128,8775767040,1325040,4911.418182,159559400.7,24091.63636,4539491,82536.2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5699,20449752,555,683,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20450307,20450990,38,66624,2209317120,903420,,1753.263158,58139924.21,23774.21053,319838,8416.789474,54,269872,8773324800,1315500,4997.62963,162468977.8,24361.11111,4541376,84099.55556,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5700,20449763,900,676,256,-1,-1,256,8940,-1,-1,220,-1,-1,100,-1,-1,-1,2288640,20450663,20451339,38,66624,2209317120,903420,,1753.263158,58139924.21,23774.21053,320256,8427.789474,55,270128,8775613440,1324440,4911.418182,159556608,24080.72727,4541981,82581.47273,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5701,20449832,4,221,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20449836,20450057,38,66624,2209317120,903420,,1753.263158,58139924.21,23774.21053,322878,8496.789474,56,270384,8777902080,1333380,4828.285714,156748251.4,23810.35714,4545845,81175.80357,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5702,20450003,9,229,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20450012,20450241,39,66688,2209067520,903120,,1709.948718,56642756.92,23156.92308,326537,8372.74359,53,267824,8751206400,1304700,5053.283019,165117101.9,24616.98113,4543697,85730.13208,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5703,20450027,815,1694,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20450842,20452536,40,66752,2209125120,904020,,1668.8,55228128,22600.5,327488,8187.2,53,267824,8751206400,1304700,5053.283019,165117101.9,24616.98113,4544969,85754.13208,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5704,20450041,979,1698,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20451020,20452718,40,66752,2209125120,904020,,1668.8,55228128,22600.5,328048,8201.2,54,268080,8753648640,1314240,4964.444444,162104604.4,24337.77778,4545725,84180.09259,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5705,20450151,7,8659,2048,-1,-1,512,10800,-1,-1,40,-1,-1,2,-1,-1,-1,5529600,20450158,20458817,36,65664,2193123840,851640,,1824,60920106.67,23656.66667,320286,8896.833333,55,268336,8756090880,1323780,4878.836364,159201652.4,24068.72727,4551775,82759.54545,,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5706,20450166,1202,1721,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20451368,20453089,37,66368,2201038080,871080,,1793.72973,59487515.68,23542.7027,320360,8658.378378,54,268080,8753648640,1314240,4964.444444,162104604.4,24337.77778,4549836,84256.22222,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5707,20450185,17,243,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20450202,20450445,38,66624,2203480320,880620,,1753.263158,57986324.21,23174.21053,321078,8449.421053,54,268080,8753648640,1314240,4964.444444,162104604.4,24337.77778,4548110,84224.25926,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5708,20450372,1498,690,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20451870,20452560,38,66624,2192267520,836820,,1753.263158,57691250.53,22021.57895,322184,8478.526316,52,267568,8748917760,1295760,5145.538462,168248418.5,24918.46154,4554639,87589.21154,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5709,20450382,1517,683,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20451899,20452582,38,66624,2192267520,836820,,1753.263158,57691250.53,22021.57895,322564,8488.526316,53,267824,8756889600,1326900,5053.283019,165224332.1,25035.84906,4555169,85946.58491,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5710,20450387,8,240,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20450395,20450635,38,66624,2192267520,836820,,1753.263158,57691250.53,22021.57895,322754,8493.526316,54,268080,8764861440,1358040,4964.444444,162312248.9,25148.88889,4555439,84359.98148,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5711,20450392,1602,656,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20451994,20452650,38,66624,2192267520,836820,,1753.263158,57691250.53,22021.57895,322944,8498.526316,55,268144,8764919040,1358940,4875.345455,159362164.4,24708,4555714,82831.16364,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5712,20450403,2165,657,256,-1,-1,256,31140,-1,-1,220,-1,-1,100,-1,-1,-1,7971840,20452568,20453225,39,66688,2192325120,837720,,1709.948718,56213464.62,21480,323370,8291.538462,55,268336,8772833280,1389180,4878.836364,159506059.6,25257.81818,4556314,82842.07273,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5713,20450569,40,247,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20450609,20450856,37,64576,2111166720,797220,,1745.297297,57058560,21546.48649,290749,7858.081081,56,268592,8780805120,1420320,4796.285714,156800091.4,25362.85714,4565610,81528.75,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5714,20450804,11,221,256,-1,-1,64,900,-1,-1,123,-1,-1,3,-1,-1,-1,57600,20450815,20451036,38,66624,2192113920,836220,,1753.263158,57687208.42,22005.78947,273192,7189.263158,53,262192,8549959680,1335780,4947.018868,161319994,25203.39623,4137445,78065,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5715,20450966,1626,451,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20452592,20453043,38,66624,2192113920,836220,,1753.263158,57687208.42,22005.78947,277428,7300.736842,52,261936,8547517440,1326240,5037.230769,164375335.4,25504.61538,4145092,79713.30769,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5716,20450976,1631,469,256,-1,-1,256,9540,-1,-1,220,-1,-1,100,-1,-1,-1,2442240,20452607,20453076,38,66624,2192113920,836220,,1753.263158,57687208.42,22005.78947,277808,7310.736842,53,262192,8549959680,1335780,4947.018868,161319994,25203.39623,4145622,78219.28302,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
